x1,x2,x3,x4,x5,y,x6,x7,x8,x9
1,0,1,0,1,1,511816,2,0.1037220847717858,1.961973038566504e-06
10,10,7,5,12,1,46,209,1.7865350453123807,0.046875
2,0,2,0,2,1,11111,3,0.21889215274410115,0.0001798399424512184
2,0,1,0,2,1,50728,6,0.18038080919379815,3.941585699927081e-05
33,0,32,0,34,1,17485,39,3.0797789798006283,0.0019428571428571427
9,0,10,0,10,1,33398,15,0.9268966505814104,0.0002975924768621849
0,0,0,0,0,1,2383,4,0.0,0.0
0,0,0,0,0,1,98625,1,0.0,0.0
20,0,23,0,23,1,816,110,2.570266787034072,0.02395833333333333
0,0,0,0,0,1,118413,2,0.0,0.0
0,0,0,0,0,1,422106,1,0.0,0.0
46,0,45,0,46,1,119314,49,4.465009090184243,0.0003854856280901701
26,0,27,0,27,1,28613,61,2.629369062597295,0.000942211055276382
4,0,4,0,4,1,101966,8,0.37306116798348465,3.922491566643132e-05
1,0,1,0,2,1,1295,17,0.2876125226923881,0.0015186028853454822
13,0,12,0,13,1,28306,16,1.1348083432536922,0.0004581982236007331
36,0,37,0,38,1,41671,53,3.5384404445594355,0.0009084606373568577
4,0,5,0,5,1,867,58,0.4479615389607134,0.005382131324004306
23,0,22,0,23,1,2204,66,2.4787557954310966,0.010154525386313468
8,0,8,0,8,1,20799,14,0.7411971129708252,0.00038424591738712776
45,0,48,0,55,1,5084,74,6.4285273285293085,0.01073589693538942
39,0,38,0,40,1,2002,106,3.61615650421256,0.018841262364578427
80,3313,76,82,3321,1,4218,94,693.6185697501727,0.6984227129337539
2,0,0,0,2,1,408,14,0.26599673682437297,0.004587155963302753
1,3,1,0,4,1,294,33,0.729499999827334,0.010443864229765013
81,0,81,0,82,1,15948,151,8.09679693542302,0.005117643387630282
18,0,17,0,19,1,9540,25,1.7576215341481602,0.001983919807873029
47,0,47,0,48,1,85122,68,4.712647093461008,0.0005634199591520528
2,0,2,0,2,1,86403,6,0.21713541427860505,2.2907145884158567e-05
1,0,1,0,1,1,630,27,0.1355425153409084,0.0014367816091954025
0,0,0,0,0,1,197,4,0.0,0.0
16,0,23,0,23,1,86403,62,2.6608197717740563,0.00026332661659644624
146,0,145,0,147,1,25437,225,14.624672459445634,0.005749374217772215
0,0,0,0,0,1,422106,3,0.0,0.0
0,0,0,0,0,1,27588,5,0.0,0.0
7,0,4,0,7,1,2001,101,0.6935420423203641,0.003341288782816229
31,0,30,0,31,1,119314,37,2.949835383853008,0.0002597772619476591
45,0,38,0,45,1,12661,53,4.140457495518304,0.003531350545397473
349,0,351,0,353,1,82322,472,38.163569467565,0.004280188667806432
1,0,1,0,1,1,11938,5,0.10563530800097835,8.372404554588077e-05
72,0,58,0,75,1,60088,109,9.005686119956968,0.0012454127297786487
3,0,3,0,4,1,12421,19,0.42803605623280777,0.0003120611639881417
0,0,0,0,0,1,107917,3,0.0,0.0
8,0,8,0,8,1,96437,10,0.6860526841213992,8.293765162039437e-05
25,47,32,36,57,1,708,158,7.79486271551617,0.035315985130111534
0,0,0,0,0,1,3201,2,0.0,0.0
0,0,0,0,0,1,128,2,0.0,0.0
75,0,75,0,76,1,66490,96,7.248757215952743,0.0011413982128106932
17,0,15,0,18,1,38778,59,2.074567182904741,0.00046320123520329385
0,0,0,0,0,1,764195,1,0.0,0.0
0,0,0,0,0,1,62813,1,0.0,0.0
2,0,2,0,2,1,53154,4,0.15105626168799996,3.760812335464461e-05
0,0,0,0,0,1,32035,1,0.0,0.0
51,0,52,0,52,1,12403,83,4.960401322260418,0.004181072605933907
11,0,8,0,11,1,2083,23,1.0272835192212277,0.005238095238095238
0,0,0,0,0,1,511816,2,0.0,0.0
25,0,25,0,25,1,5233,60,2.3182875446298548,0.004742033383915023
1,0,1,0,1,1,5655,2,0.11278303624795079,0.0001718213058419244
4,0,4,0,4,1,118413,8,0.4054020884656778,3.3690735889898684e-05
1,0,0,0,1,1,160559,2,0.07718659969289753,6.367277288558639e-06
0,0,0,0,0,1,34124,3,0.0,0.0
1,0,1,0,1,1,764195,3,0.10361711612398578,1.311201991978066e-06
0,0,0,0,0,1,37112,6,0.0,0.0
24,0,24,0,24,1,113272,30,2.116516000106716,0.00021553853200298158
4,0,4,0,4,1,4921,20,0.4297104571730959,0.0008008008008008007
27,0,27,0,27,1,82322,30,2.52342014908808,0.00032784098498002596
68,0,70,0,70,1,3306,133,7.848972910709491,0.02032520325203252
5,0,5,0,5,1,28512,11,0.5060314942117856,0.00017526640493550194
15,0,15,0,15,1,68393,17,1.3767573364044745,0.0002192277337698401
9,0,9,0,9,1,14236,17,0.8068109656240972,0.0006316676024705223
73,0,73,0,73,1,110088,142,7.844615385750593,0.0006625882694646651
0,0,0,0,0,1,100,3,0.0,0.0
0,0,0,0,0,1,27310,1,0.0,0.0
6,0,6,0,6,1,12100,19,0.5694877518337129,0.000494193229552755
12,0,13,0,13,1,8777,34,1.251560982855954,0.001474090032883547
52,0,57,0,59,1,16258,114,5.610877072872377,0.003592303945445689
0,0,0,0,0,1,131,1,0.0,0.0
2,0,1,0,2,1,511816,7,0.18208455563570852,3.9239152826690484e-06
29,0,28,0,29,1,61163,36,2.7328524164665495,0.00047404210801621553
1,0,1,0,1,1,98625,6,0.10678115782042351,1.0125967029851353e-05
59,0,59,0,60,1,12183,108,5.832681516299056,0.004904765797433173
144,0,139,0,146,1,15068,336,14.701268963877325,0.009568750819242364
12,0,10,0,13,1,356,43,2.078772300617671,0.030952380952380957
96,0,87,0,96,1,2469,1153,9.890315207095886,0.02721859937624043
3,0,3,0,3,1,699,13,0.26647920313340234,0.004189944134078211
12,0,12,0,12,1,549,59,1.088755971196018,0.019933554817275743
36,0,35,0,36,1,113327,44,3.797072940704708,0.000317566733120446
0,0,0,0,0,1,430,1,0.0,0.0
6,0,3,0,7,1,793,56,0.599634291445951,0.008215962441314555
33,0,32,0,33,1,17513,83,3.311904461477572,0.001877773984294981
16,0,16,0,17,1,280325,35,1.5790485258472022,6.254000721049493e-05
52,0,50,0,52,1,51850,67,5.066132693056697,0.0010030670704654617
19,0,18,0,19,1,639,30,2.420239571756153,0.028787878787878786
0,0,0,0,0,1,993,1,0.0,0.0
76,0,75,0,77,1,101966,93,7.560996112236325,0.0007549907832293995
17,0,15,0,18,1,558,332,1.809344862907524,0.0200445434298441
42,0,41,0,42,1,77787,50,3.9647311297751435,0.0005394851770025176
41,0,41,0,41,1,32761,70,4.161975380411971,0.0012498856811876964
0,0,0,0,0,1,447,1,0.0,0.0
1,0,1,0,1,1,10704,4,0.11834940626131442,9.306654257794323e-05
46,0,43,0,46,1,113272,89,5.325717399243566,0.0004129782917063186
3,0,3,0,3,1,17401,7,0.29726038676979194,0.0001721367913702089
33,0,33,0,33,1,12914,67,3.0246665876597976,0.0025474756831866605
54,0,54,0,60,1,5153,1045,7.754465927561605,0.0097165991902834
0,0,0,0,0,1,511816,3,0.0,0.0
24,0,24,0,24,1,26316,31,2.2461664627953244,0.0009116462812428775
1,0,1,0,1,1,284,3,0.08779491435957064,0.003322259136212625
1,0,1,0,1,1,1043,32,0.09050163614231564,0.000925925925925926
0,0,0,0,0,1,422106,1,0.0,0.0
49,0,40,0,49,1,60088,55,4.671995272291782,0.000814048145133155
21,0,21,0,21,1,101966,25,1.881116008917685,0.0002059308072487644
0,0,0,0,0,1,151,5,0.0,0.0
21,95,19,22,97,1,20426,73,16.112647780799684,0.004607857108925942
7,0,6,0,7,1,105794,17,0.8106669723506401,6.61100827320464e-05
0,0,0,0,0,1,3358,4,0.0,0.0
88,0,102,0,114,1,30871,223,12.307505735117882,0.003585131140323291
119,0,116,0,119,1,68853,170,12.183358742285781,0.0017260885962113082
26,23,30,8,46,1,59,66,8.89884951730924,0.3965517241379311
5,0,3,0,5,1,915,6,0.8594783783449353,0.005330490405117271
0,0,0,0,0,1,764195,1,0.0,0.0
0,0,0,0,0,1,46539,1,0.0,0.0
4,0,4,0,4,1,47364,14,0.35190955067678215,8.412728458157192e-05
0,0,0,0,0,1,1261,1,0.0,0.0
53,0,54,0,54,1,17344,116,5.278935146109132,0.003102200264261504
1,0,1,0,1,1,20426,3,0.08433243764995596,4.877810838495683e-05
54,0,55,0,55,1,85122,69,5.209826831473688,0.0006456308400244166
0,0,0,0,0,1,47169,2,0.0,0.0
52,60,51,14,114,1,208,294,18.82701831377695,0.17457886676875958
3,0,3,0,3,1,1944,9,0.3179343652177994,0.001524390243902439
15,0,14,0,15,1,12317,30,1.367252214769026,0.0012147716229348885
64,136,65,69,138,1,4229,88,19.874011694432816,0.03072812291249165
0,0,0,0,0,1,118413,2,0.0,0.0
46,0,45,0,46,1,6408,265,4.426955831671373,0.0068421835490108576
2,0,2,0,2,1,68772,8,0.2211355413219932,2.905498656206872e-05
4,0,4,0,5,1,18490,64,0.5846419758847115,0.0002683987331579795
33,0,31,0,33,1,13059,51,3.7491870366956515,0.0025235145675613674
8,0,9,0,11,1,503,30,1.4904382879807647,0.020146520146520148
0,0,0,0,0,1,98625,1,0.0,0.0
83,0,84,0,84,1,89464,100,8.169270524688104,0.0009386523633925578
99,0,99,0,100,1,27588,124,9.957660852476769,0.003615982643283312
13,0,12,0,13,1,63496,16,1.1446388594509274,0.00020412329046744235
0,0,0,0,0,1,9954,1,0.0,0.0
22,0,20,0,22,1,42857,35,2.0873602123627437,0.0005103934669636229
0,0,0,0,0,1,422106,1,0.0,0.0
0,0,0,0,0,1,5850,7,0.0,0.0
4,0,3,0,4,1,3358,5,0.49101877327366344,0.0011865915158706616
62,0,63,0,65,1,63496,77,6.396283215755537,0.0010204722431549859
0,0,0,0,0,1,9211,1,0.0,0.0
1,0,0,0,1,1,98625,4,0.09006073528515077,1.0126172104421086e-05
14,0,12,0,14,1,25576,24,1.3972338837450415,0.0005471956224350205
2,0,2,0,2,1,4330,4,0.16777291366000396,0.000461361014994233
0,0,0,0,0,1,10357,1,0.0,0.0
50,0,48,0,50,1,14970,92,4.728288222706847,0.003328894806924101
47,0,48,0,48,1,41671,64,4.6547119708325395,0.0011475017929715515
34,0,35,0,36,1,73650,42,3.5839123442936986,0.0004883541109920372
6,0,3,0,6,1,2475,17,0.5242409020520045,0.002401921537229784
0,0,0,0,0,1,14044,2,0.0,0.0
1,0,1,0,1,1,23683,6,0.09965646469003617,4.2202996412745296e-05
2,0,1,0,2,1,84587,3,0.19082856889567335,2.356434243702429e-05
0,0,0,0,0,1,7929,6,0.0,0.0
0,0,0,0,0,1,1995,5,0.0,0.0
0,0,0,0,0,1,764195,1,0.0,0.0
27,0,24,0,27,1,38624,34,2.4587362207142696,0.0006978186705262068
0,0,0,0,0,1,511816,1,0.0,0.0
49,0,49,0,49,1,33791,56,4.548620430041423,0.0014488039975163358
36,0,36,0,36,1,5329,85,3.356435523340771,0.006674082313681869
0,0,1,0,1,1,764195,2,0.117086224260775,1.3112037112309842e-06
27,0,24,0,28,1,1901,100,2.5909210048106566,0.014105793450881612
63,0,63,0,64,1,28456,88,6.263922709914097,0.002245141373745878
7,0,5,0,7,1,65616,15,0.6744229941518377,0.00010653030787258975
15,0,15,0,16,1,2904,24,1.789013869210319,0.005477576172543649
149,0,152,0,153,1,113327,188,15.882248496498429,0.0013493372372981507
15,0,16,0,16,1,295,206,1.4252698337455916,0.03292181069958848
31,0,1,0,32,1,1379,176,4.776644866091727,0.020956123117223315
0,0,0,0,0,1,220,5,0.0,0.0
0,0,0,0,0,1,16022,1,0.0,0.0
0,0,0,0,0,1,764195,1,0.0,0.0
3,0,3,0,3,1,577,29,0.41766571026801314,0.004694835680751174
4,0,5,0,5,1,92,6,0.9904723090334171,0.045871559633027525
37,0,35,0,37,1,21104,60,3.5570324646110634,0.001740030097817908
1,0,0,0,1,1,414420,3,0.0878092218462258,2.49697242093961e-06
20,0,21,0,21,1,85785,29,2.1292439110500734,0.00024440487413148983
19,0,19,0,20,1,414420,30,2.329510273348553,4.993845085931589e-05
34,0,36,0,36,1,932,736,3.4889319486351327,0.02192448233861145
2,0,2,0,2,1,60088,4,0.20662040061474954,3.32286630447424e-05
0,0,0,0,0,1,20799,6,0.0,0.0
0,0,0,0,0,1,422106,1,0.0,0.0
1,0,0,0,1,1,511816,3,0.07970130290475312,1.961969189235852e-06
36,0,36,0,36,1,96437,41,3.422858709392455,0.00037320782492406256
100,389,99,108,393,1,5417,188,66.37668284640748,0.052801289802498985
255,7739,263,217,7803,1,73650,970,1758.261342398414,0.08457436431033362
17,0,18,0,18,1,51152,65,1.8162450538740513,0.0003513497686947356
8,0,8,0,8,1,14970,16,0.7381286779151195,0.0005338315761377286
1,0,1,0,1,1,1770,4,0.10654006057515969,0.0005546311702717693
26,0,28,0,29,1,51850,34,2.596470625940519,0.0005595107175242615
4,18,29,34,56,1,751,68,8.202718880580125,0.016796640671865627
0,0,0,0,0,1,511816,1,0.0,0.0
21,0,26,0,26,1,1956,269,2.6317294218055705,0.010865022983702463
0,0,0,0,0,1,511816,1,0.0,0.0
15,29,6,3,32,1,483,362,4.285624441937179,0.02689075630252101
43,0,43,0,43,1,26316,66,4.017614279073378,0.00163237415534128
1,0,1,0,1,1,40016,3,0.11284240187784293,2.493143854400399e-05
5,0,5,0,6,1,33398,16,0.7978233428326205,0.000178528921685313
24,57,24,27,58,1,16022,216,8.213214215700964,0.0034335780251006395
2,0,1,0,2,1,5210,12,0.173996808292799,0.0003824091778202677
0,0,0,0,0,1,280325,1,0.0,0.0
0,0,0,0,0,1,422106,1,0.0,0.0
10,0,10,0,10,1,8969,19,0.9115505096647476,0.0011139578923916676
2,0,2,0,2,1,44040,8,0.20318820754879668,4.539367666084114e-05
43,0,44,0,45,1,77360,49,4.233406119038411,0.0005815531345713952
3,0,3,0,3,1,511816,4,0.24971222517075925,5.885919115699513e-06
55,0,51,0,55,1,68892,76,5.20082887275097,0.0007980730164257937
0,0,0,0,0,1,25743,4,0.0,0.0
54,59,31,26,67,1,269,237,10.144385947499996,0.11185308848080132
9,0,10,0,10,1,5192,31,0.9147322493346356,0.0019135093761959434
15,0,15,0,15,1,58046,16,1.4296643669534266,0.0002583445282628914
1,0,1,0,1,1,374,4,0.2103673139243114,0.0026109660574412533
0,0,0,0,0,1,511816,1,0.0,0.0
0,0,0,0,0,1,764195,1,0.0,0.0
12,0,11,0,12,1,63496,13,1.0768297137765024,0.00018842741618905549
0,0,5,0,5,1,43350,17,0.4583217997878578,0.00011456328475850059
26,0,27,0,28,1,105865,33,2.664496760106373,0.00026396666478119046
7,0,7,0,7,1,137761,10,0.7772698336486169,5.071398039542415e-05
30,0,23,0,31,1,2899,441,3.243438413589223,0.009345794392523364
0,0,0,0,0,1,49386,1,0.0,0.0
0,0,0,0,0,1,6639,3,0.0,0.0
1,0,4,0,4,1,49386,12,0.32381148983414254,8.065329166246598e-05
14,49,15,12,52,1,454,152,10.019100413762517,0.035886818495514144
5,23,9,5,27,1,552,20,4.961838410027437,0.03276699029126213
2,0,2,0,2,1,504,16,0.20996606593657935,0.0037735849056603774
33,0,34,0,34,1,105865,45,3.1372080389764787,0.0003205128205128205
5,0,5,0,5,1,34082,8,0.4878830762280097,0.0001466275659824047
1,0,0,0,1,1,7855,3,0.10583612615379022,0.0001271294177472667
8,0,8,0,8,1,61163,10,0.7669772750703615,0.00013078092560200096
14,0,14,0,14,1,61749,17,1.262035185006472,0.00022636506216954747
135,0,135,0,138,1,10413,256,14.285517367350744,0.013095464034921235
27,0,26,0,27,1,1879,97,2.5515100839866958,0.013796627491057742
0,0,0,0,0,1,20660,2,0.0,0.0
14,0,13,0,14,1,61238,23,1.3334868209470976,0.00022764227642276425
1,0,1,0,1,1,271,170,0.08915224403103651,0.002267573696145125
2,0,3,0,3,1,383713,13,0.3269350321898472,8.071437603751605e-06
0,0,0,0,0,1,160559,1,0.0,0.0
72,0,70,0,73,1,6182,151,8.021547042926596,0.011644600414739192
27,0,26,0,27,1,3358,67,2.823744448516427,0.007917888563049853
26,0,22,0,28,1,105794,37,3.2219526071013584,0.0002644428284049375
75,0,72,0,75,1,78791,97,7.350015287484223,0.0009514989279778744
2,0,2,0,2,1,5070,52,0.24568609432384703,0.00038842493688094783
7,0,7,0,7,1,3778,25,0.6760669517441034,0.0017907393195190585
20,0,21,0,21,1,89464,25,2.1158085323367435,0.00023469456179172534
24,0,24,0,24,1,104175,29,2.2378296899608356,0.00023003709348132383
0,0,0,0,0,1,371,1,0.0,0.0
14,22,6,2,31,1,1241,109,4.734982953656989,0.020234986945169717
1,0,0,0,1,1,10427,6,0.07378498417031162,9.584052137243625e-05
69,0,73,0,74,1,48946,164,7.463726833985893,0.0015071590052750565
29,35,29,21,46,1,167,120,9.228109242673789,0.12398921832884095
0,0,0,0,0,1,764195,1,0.0,0.0
24,0,17,0,24,1,60088,37,2.799165279660224,0.0003986710963455149
0,0,0,0,0,1,1020,1,0.0,0.0
1,0,1,0,1,1,764195,2,0.08621444858034723,1.3112037112309842e-06
12,0,12,0,12,1,2902,81,1.266256267345666,0.003964321110009911
136,0,134,0,140,1,38624,223,14.167140071289818,0.003611225753198513
24,0,23,0,24,1,1670,107,2.2578112235227517,0.013690815744438109
2,0,8,0,8,1,6554,20,0.8075961742687606,0.001083570364350535
5,0,6,0,6,1,9317,47,0.5600202383329187,0.0006399317406143345
1,0,0,0,1,1,582,2,0.11667612188877048,0.0017094017094017096
10,0,11,0,11,1,4704,24,1.165346798321787,0.0023236163920574565
1,0,1,0,1,1,113327,2,0.09494906242725057,8.821842882978255e-06
12,33,42,30,67,1,408,247,10.84334262891275,0.0488338192419825
1,0,1,0,1,1,2115,7,0.09945762358981791,0.00046970408642555187
5,0,6,0,7,1,49,12,1.3017467760149666,0.125
0,0,0,0,0,1,383713,4,0.0,0.0
0,0,0,0,0,1,676,1,0.0,0.0
0,0,0,0,0,1,37112,14,0.0,0.0
78,0,79,0,79,1,62984,89,7.4545142052603195,0.0012538886419909848
33,0,28,0,33,1,16331,35,3.005472631000382,0.002013914317099964
15,4,7,0,19,1,221,790,2.487812750530908,0.01844660194174757
69,150,52,43,167,1,1961,283,28.12772646025776,0.0420231504781077
40,0,40,0,40,1,96437,47,4.202426723393667,0.0004146667634222448
60,0,58,0,60,1,78791,74,6.434582239840324,0.00076127640677536
18,0,17,0,18,1,1133,257,1.8265592771701702,0.013119533527696792
100,0,100,0,100,1,22965,148,9.87849643710246,0.0043448036148766075
65,0,61,0,66,1,3449,168,6.696406173471039,0.018549747048903883
0,0,0,0,0,1,764195,3,0.0,0.0
0,0,0,0,0,1,96437,1,0.0,0.0
0,0,0,0,0,1,817,9,0.0,0.0
2,0,2,0,2,1,1864,5,0.2242425893570737,0.0010570824524312897
0,0,0,0,0,1,41367,1,0.0,0.0
55,0,50,0,58,1,73650,72,5.485689705047814,0.0007867180294069772
45,0,46,0,48,1,14201,58,4.723694359884952,0.0033627574611181173
0,0,0,0,0,1,2940,2,0.0,0.0
27,0,27,0,27,1,1402,115,2.8349097596671697,0.017964071856287425
0,0,0,0,0,1,414420,1,0.0,0.0
0,0,0,0,0,1,290,11,0.0,0.0
15,0,20,0,23,1,23437,58,2.1034520270636623,0.0009757753171269779
1,0,1,0,1,1,6086,4,0.07727127751768834,0.00016398819285011479
0,0,0,0,0,1,162,12,0.0,0.0
11,0,11,0,11,1,2582,45,1.0549326989424277,0.0041984732824427475
0,0,0,0,0,1,3831,3,0.0,0.0
212,0,212,0,216,1,18495,539,23.090339806680177,0.011463142811654194
13,0,13,0,13,1,1515,74,1.1394895985136118,0.008238276299112801
2,0,2,0,2,1,39880,3,0.17596658826254347,4.987033712347896e-05
0,0,0,0,0,1,20660,1,0.0,0.0
0,0,0,0,0,1,511816,1,0.0,0.0
79,0,80,0,80,1,27588,107,7.72579256868656,0.002892472340733241
24,0,28,0,28,1,11045,45,2.764274157964735,0.002525708100306693
35,0,41,0,43,1,9211,74,4.246729915757757,0.00407235533667961
78,0,82,0,88,1,30871,172,8.988746229288624,0.0027696471847165837
27,0,27,0,27,1,26502,54,2.479515976699794,0.001014846833302011
52,0,52,0,52,1,18495,91,5.356718961481179,0.0028018751010291504
6,0,7,0,8,1,826,40,0.9064367552929743,0.008928571428571428
9,0,7,0,9,1,414420,20,1.197487574515618,2.2472246775232587e-05
2,0,2,0,2,1,866,34,0.19188436893334634,0.0022148394241417496
10,0,9,0,10,1,414420,16,0.9152011717954885,2.496947481703617e-05
51,0,52,0,54,1,14201,95,5.129133616559082,0.003774903879762321
0,0,0,0,0,1,422106,2,0.0,0.0
3,0,3,0,3,1,85,91,0.37755863902846,0.017341040462427744
0,0,0,0,0,1,4829,1,0.0,0.0
1,0,1,0,1,1,764195,2,0.15548880741175677,1.3112037112309842e-06
0,0,0,0,0,1,107917,4,0.0,0.0
6,0,6,0,6,1,2431,10,0.756826448127061,0.002458009012699713
79,0,75,0,81,1,3922,234,7.967376130008834,0.019799560009777558
18,0,18,0,18,1,16546,25,1.5699180244950512,0.001083749774218797
85,0,78,0,85,1,3785,277,9.43992123354529,0.021324636226793783
40,0,38,0,42,1,4228,72,4.90270550243585,0.009810791871058164
2,0,1,0,2,1,10864,47,0.2752870686244451,0.00018318373328448436
0,0,0,0,0,1,6089,5,0.0,0.0
12,0,12,0,12,1,13314,19,1.1713394937343253,0.0008991458114790947
40,0,40,0,40,1,93391,47,3.6862893451911503,0.00042820592422896167
186,0,186,0,187,1,31370,467,19.21519677545475,0.005908559512148883
147,728,44,42,748,1,17132,314,127.64601360876591,0.03393983393075911
6,0,8,0,8,1,84587,27,0.8595792878180367,9.4237383970221e-05
32,0,32,0,32,1,68393,38,2.9888355366712074,0.00046766532700036535
2,11,2,5,11,1,35588,33,2.2432634552748913,0.0003048358043508383
0,0,0,0,0,1,280325,1,0.0,0.0
9,0,16,0,20,1,39880,73,2.233187528051657,0.0004980575754557227
0,0,0,0,0,1,588,1,0.0,0.0
329,11956,331,337,11959,1,57371,548,2577.9525022676776,0.14636086600007342
40,0,38,0,42,1,1364,223,4.175772989767775,0.026854219948849102
0,0,0,0,0,1,280325,1,0.0,0.0
1,0,2,0,2,1,1189,11,0.22830344403194755,0.0016474464579901151
1,0,1,0,1,1,5819,4,0.09413291507174851,0.00017170329670329672
0,0,0,0,0,1,6098,1,0.0,0.0
55,0,55,0,55,1,77360,60,5.123227478749486,0.000710777978805893
18,50,19,22,54,1,918,387,7.180696929209725,0.014665942422596416
0,0,0,0,0,1,29041,1,0.0,0.0
131,0,128,0,132,1,14747,276,12.90059836551194,0.00885787142665414
11,70,10,18,73,1,764195,21,18.03787598501116,9.57084589233716e-05
84,2075,80,77,2086,1,3215,260,423.25951551910714,0.22343616109682948
1,0,1,0,1,1,342,26,0.07378498417031162,0.0027247956403269754
13,0,13,0,13,1,13259,17,1.189361196493665,0.0009780318988865484
0,0,0,0,0,1,383713,1,0.0,0.0
13,0,13,0,14,1,26349,21,1.610563538324989,0.0005298614790704716
5,0,3,0,6,1,2236,18,0.6321257456268967,0.00247320692497939
272,875,193,180,976,1,4530,1837,183.17925933695423,0.02761508643861585
31,0,27,0,32,1,3797,38,3.7826829923410177,0.008374771002355405
5,0,5,0,5,1,45886,13,0.5096550002623268,0.00010893483518159436
0,0,0,0,0,1,107917,3,0.0,0.0
12,0,11,0,12,1,48946,22,1.0998746692373023,0.0002448030355576409
48,0,47,0,49,1,383713,82,4.643527485775478,0.00013182532337558918
4,0,6,0,6,1,1157,60,0.5696074469237974,0.004905968928863451
1,0,2,0,2,1,270,11,0.2083420915375105,0.006993006993006993
0,0,0,0,0,1,1342,1,0.0,0.0
0,0,0,0,0,1,5623,1,0.0,0.0
49,0,35,0,50,1,60088,74,5.55814609748555,0.0008304130474498017
3,0,2,0,3,1,1157,34,0.29425015352497813,0.0025
0,0,0,0,0,1,764195,1,0.0,0.0
0,0,0,0,0,1,71,17,0.0,0.0
18,0,20,0,20,1,515,107,1.775148262979307,0.032733224222585934
7,0,7,0,7,1,32617,15,0.690085413191489,0.00021415241533331291
7,3,18,0,26,1,36,1794,3.6644093370406843,0.013851891315929676
29,0,37,0,40,1,729,55,6.004365367540423,0.04179728317659352
14,0,14,0,15,1,11347,40,1.328702072819407,0.00130718954248366
1,0,0,0,1,1,414420,2,0.07718659969289753,2.4969786558264498e-06
16,0,30,0,32,1,505,68,3.887343860972854,0.032323232323232316
4,0,8,0,8,1,34124,31,0.8447445744901472,0.000229278917803508
22,0,22,0,28,1,1157,181,3.22543541320221,0.02118003025718608
1,0,1,0,1,1,118721,3,0.07378498417031162,8.378647853809351e-06
4,0,8,0,8,1,69,9,1.3992213237442697,0.08163265306122447
1,0,2,0,2,1,15185,12,0.20889376477888874,0.00013114754098360657
25,0,23,0,26,1,39880,50,2.5796109002731553,0.0006479427816682036
5,0,5,0,5,1,538,14,0.6703209554586518,0.008818342151675485
3,0,3,0,3,1,908,17,0.31957657465725153,0.0032017075773746
30,0,35,0,37,1,25743,154,3.83404510487922,0.0014127529591447118
15,0,15,0,15,1,77787,25,1.4032661952517138,0.00019266832789580497
0,0,0,0,0,1,739,1,0.0,0.0
0,0,0,0,0,1,28986,1,0.0,0.0
26,0,24,0,27,1,2812,123,2.5862554278013916,0.009124704291990537
38,0,38,0,40,1,22352,61,3.752030154842414,0.001786272495869245
0,0,0,0,0,1,4322,1,0.0,0.0
53,0,51,0,54,1,85785,71,5.1409119000362224,0.0006284111670991843
46,315,47,62,319,1,15185,317,60.84031217196338,0.015248565965583175
4,0,3,0,4,1,1884,14,0.4779014987628495,0.00210637177461822
20,0,20,0,20,1,62984,36,2.056285938581818,0.0003174099349309633
41,0,40,0,41,1,9761,102,3.8116469068163354,0.004172178691360537
30,0,31,0,31,1,85122,35,2.84714686916322,0.000363943741341661
0,0,0,0,0,1,1668,1,0.0,0.0
8,11,2,1,15,1,125,353,2.1665977986745757,0.006989748369058714
18,0,17,0,21,1,6519,70,2.1839092950825467,0.003169332930878358
14,0,17,0,17,1,26018,29,1.530703006647652,0.0006447697792611697
5,0,5,0,5,1,2206,101,0.6272705612355703,0.002167316861725184
2,0,2,0,2,1,96437,4,0.1749733672626257,2.0734412905098596e-05
1,0,1,0,1,1,190,4,0.12808180772011482,0.005102040816326529
0,0,0,0,0,1,383713,1,0.0,0.0
3,0,3,0,3,1,137761,9,0.3214756665124254,2.1734090645647386e-05
68,0,73,0,73,1,85122,99,6.975239211471624,0.0008568075117370892
3,0,3,0,3,1,1975,20,0.28321155518366414,0.0015045135406218655
5,0,4,0,5,1,3572,10,0.7137455135622917,0.001380071763731714
5,0,9,0,9,1,371,24,1.1585991388975159,0.02261306532663317
0,2,0,0,2,1,23,2022,0.44651122021112133,5.3807702034469215e-06
17,0,17,0,17,1,68801,22,1.5692193105571137,0.0002470535234192208
12,61,11,11,62,1,90,225,33.41097622020985,0.095679012345679
35,0,37,0,39,1,509,47,6.109353765065746,0.07001795332136446
22,0,23,0,23,1,105865,31,2.085221622123359,0.00021682362811919643
57,0,58,0,58,1,12914,122,5.365044388486749,0.004467036352433764
47,0,50,0,51,1,38546,73,4.7834162805801554,0.00132103818059369
0,0,0,0,0,1,414420,1,0.0,0.0
4,0,4,0,5,1,29554,15,0.5146900396537459,0.00016660557795474993
65,0,65,0,67,1,3808,249,6.605781440646142,0.016175760502172863
63,0,73,0,77,1,85916,103,8.503820911453884,0.0008795778026547258
1,0,1,0,1,1,66850,6,0.11423551472570709,1.4949023828743985e-05
0,0,1,0,1,1,1515,25,0.09583783693370522,0.0005851375073142189
29,0,29,0,29,1,26316,39,2.7448113956406184,0.0011014470735690683
16,65,14,10,71,1,12715,62,12.123907762533502,0.005282345063611338
28,27,31,27,46,1,83,932,7.213715763348389,0.0077992539844014925
5,0,0,0,5,1,160559,7,0.38795522568811047,3.18363864427932e-05
13,0,10,0,13,1,1694,120,1.2248459093045962,0.0071982281284606875
