,source,sink
17044,2375878,2884816
17045,3361377,3405158
17046,286966,2976684
17047,4528103,994617
17048,3206499,734671
17049,932720,1716267
17050,1588705,3612649
17051,2887240,2877146
17052,2249093,3850111
17053,3438576,3358461
17054,4712782,1658963
17055,3438446,3551313
17056,4465133,4727082
17057,4357854,696342
17058,4193534,2224258
17059,2122084,4543231
17060,687713,4077445
17061,1276253,4153112
17062,1276253,3163360
17063,2148937,138617
17064,4295952,2095416
17065,3638272,948357
17066,1539837,849305
17067,3280389,2883091
17068,2687552,4755606
17069,1290789,1812489
17070,4653941,947056
17071,3235479,238690
17072,2540979,789062
17073,3638272,764045
17074,1422134,3967826
17075,1103332,4373484
17076,3039218,2218319
17077,1196844,1068475
17078,3836080,3809268
17079,3509903,4046194
17080,3449530,3334035
17081,2828297,3503400
17082,2147720,4741011
17083,1695208,1300681
17084,427805,4140865
17085,4750855,718107
17086,1550824,3315374
17087,431709,4095102
17088,907654,3209375
17089,1367871,2373336
17090,3279091,1561270
17091,3638272,808039
17092,1250021,4693116
17093,53878,2944161
17094,1927211,1256863
17095,2464401,3950520
17096,1580988,845435
17097,3638272,2285658
17098,593740,4441473
17099,907654,4339151
17100,1927211,3902817
17101,3765475,2024447
17102,1541866,1883736
17103,3764475,742700
17104,1580988,3830200
17105,1428477,4085395
17106,3736196,2989110
17107,1579288,1824489
17108,3280389,2672453
17109,3514446,3366435
17110,2884705,1085574
17111,1250021,929143
17112,2151493,3572902
17113,2446968,988166
17114,1063358,1010929
17115,2208689,3013138
17116,2911269,112331
17117,2498895,2947235
17118,4798192,4009309
17119,3291396,4197693
17120,3189108,4063496
17121,2785254,1483142
17122,1601507,3148520
17123,427805,102769
17124,1887669,824944
17125,532681,3558045
17126,2147720,4075484
17127,1234540,4777862
17128,268844,71779
17129,423761,1132204
17130,3638272,1214919
17131,1031334,907654
17132,2969730,2885908
17133,1609659,1494342
17134,3632293,3630897
17135,2198120,4200781
17136,1580988,1872037
17137,354904,3542203
17138,3992144,4232130
17139,3734245,2289025
17140,4674575,3382276
17141,138939,2596090
17142,4519069,278506
17143,3509903,815650
17144,3734245,1763245
17145,3275484,2134036
17146,860473,693950
17147,4768755,3006660
17148,3361377,861628
17149,4319972,4089980
17150,471706,3548427
17151,3509903,3251051
17152,4624595,215729
17153,3987684,3760704
17154,3765475,3120459
17155,519175,687713
17156,408965,4362282
17157,3509903,2151139
17158,4224492,2642201
17159,3475703,2738322
17160,2261139,4986
17161,2827436,4773790
17162,2050190,3771771
17163,3638272,4094094
17164,4162259,4328321
17165,781211,4076711
17166,2358307,3223135
17167,4689808,3503467
17168,2998026,2183119
17169,2827436,4245349
17170,2751572,3265956
17171,3509903,1686290
17172,2261139,820064
17173,3438576,3052040
17174,1331940,3688032
17175,1652056,4585004
17176,4169303,4006551
17177,259575,1995168
17178,3610598,4020460
17179,593740,550901
17180,3961663,2299013
17181,1763353,1278552
17182,226540,2132150
17183,2772113,1391709
17184,4323589,3826651
17185,3509903,4138957
17186,3549674,2703601
17187,711824,450652
17188,898068,1759106
17189,1603289,736210
17190,2906472,4010477
17191,1580988,3595011
17192,2120733,2010243
17193,1843507,1457093
17194,3229886,285416
17195,4397923,271235
17196,2219036,4740210
17197,831272,2452441
17198,593740,3689924
17199,1787075,2103435
17200,3449530,3474937
17201,4183784,1212342
17202,3198742,4062592
17203,2032442,3696252
17204,2739345,2348093
17205,4754275,2380648
17206,325545,803867
17207,3140664,326520
17208,2069064,4216009
17209,1533314,1826391
17210,3620382,3480697
17211,1927780,2214698
17212,3214227,4582457
17213,4174231,649089
17214,631204,4402567
17215,3361377,1318767
17216,2781817,4615721
17217,161882,4501786
17218,4011264,867433
17219,1276425,2915992
17220,3509903,2439916
17221,1446824,2049535
17222,354904,3070589
17223,567662,3195828
17224,3235479,1019990
17225,1325245,3016849
17226,3402096,3696509
17227,670296,2135858
17228,4036898,4375491
17229,3281555,2391752
17230,2827436,2712160
17231,3835618,824230
17232,1834369,1114986
17233,4132283,4300088
17234,9094,3736298
17235,3115867,856011
17236,3361377,2148895
17237,4345608,949532
17238,3361377,1563303
17239,2950311,4152547
17240,3509903,2101258
17241,4553033,4316895
17242,1056518,1796194
17243,1580988,3699254
17244,4478691,2971744
17245,2827436,722579
17246,37351,4714777
17247,3137585,368368
17248,3623615,3671108
17249,3764177,2399399
17250,3134736,67306
17251,3361377,1513046
17252,3898535,3711228
17253,1276253,1490425
17254,2841828,4419709
17255,907654,2957885
17256,3632293,1782128
17257,3509903,3446138
17258,3638272,2704949
17259,4272102,3317817
17260,3698287,4819636
17261,3758692,192573
17262,354904,1714408
17263,939339,1421222
17264,3112136,2734656
17265,1880135,1726647
17266,3115867,2662124
17267,1151593,2700138
17268,4628096,1626628
17269,3588630,2522401
17270,1723506,4499549
17271,3438576,3552768
17272,427805,1050613
17273,427805,3885570
17274,3914135,4386018
17275,2281149,1581209
17276,4451122,3529371
17277,159742,1370197
17278,1034814,4118293
17279,3449530,958743
17280,4575385,4439577
17281,2827436,1516532
17282,1875,4508223
17283,4302921,4553265
17284,4540817,2813117
17285,4254737,467298
17286,1632616,1712417
17287,1370169,1049462
17288,419362,2138289
17289,1664942,4209123
17290,2240450,2224691
17291,1213040,1838588
17292,1063358,3468610
17293,1751669,831924
17294,3844858,1565564
17295,2190221,4017355
17296,4624595,2751263
17297,1633022,879190
17298,4196056,4370982
17299,907654,4863451
17300,907654,3261505
17301,3509903,4222354
17302,4423184,788687
17303,98419,3671121
17304,4411145,2245717
17305,3361377,964810
17306,3280389,2366652
17307,2774493,4525112
17308,2267633,2333775
17309,932720,2501453
17310,427805,2972711
17311,530200,4586549
17312,4619326,1487433
17313,853222,3160057
17314,3638272,3332338
17315,4678614,1493489
17316,1102748,715954
17317,868049,2830507
17318,4816740,1926453
17319,4209323,1357127
17320,2281149,1978298
17321,339563,1841192
17322,3201367,2189149
17323,4534401,3805312
17324,2772113,3291284
17325,3509903,3518713
17326,2145181,4620207
17327,4547438,3753308
17328,2533451,222665
17329,3172700,3159515
17330,4272102,963939
17331,3187565,4857336
17332,427805,3464006
17333,3124653,1792818
17334,4724543,4713114
17335,2163640,4226420
17336,2851109,3019976
17337,3235479,3553494
17338,4384375,531906
17339,3248738,1452333
17340,2698749,4695785
17341,1580988,4528266
17342,4352744,1613129
17343,781211,3764134
17344,2260014,4638730
17345,2853969,2204112
17346,3995686,750977
17347,4629176,2090753
17348,2897926,4054137
17349,805360,1031385
17350,1130958,746888
17351,3836080,1744773
17352,1970076,3182154
17353,2405789,2987472
17354,3638272,4041665
17355,3518048,1136730
17356,593740,2718311
17357,3472081,2743216
17358,2851109,4228146
17359,2075015,2859909
17360,2874231,2284544
17361,439557,3240545
17362,3764177,4166498
17363,2502456,4405596
17364,4727207,2403383
17365,4621719,573101
17366,1276253,4825499
17367,2109216,230139
17368,4624595,93752
17369,3361377,2268280
17370,4283503,3727625
17371,4013601,578699
17372,3235479,2993834
17373,1234540,4014482
17374,2490914,4675538
17375,3257465,2615780
17376,894744,1466855
17377,3610598,1478265
17378,3019092,3664597
17379,2981537,1797685
17380,1880135,2167702
17381,3137487,2643544
17382,3438576,2083089
17383,595757,1398527
17384,3214323,4685091
17385,2539975,839795
17386,4011049,1278500
17387,363750,2108982
17388,4451122,445972
17389,3449530,3463978
17390,3361377,3489842
17391,354904,4094926
17392,2887240,1474860
17393,3235479,3214384
17394,1785615,570625
17395,4295952,2494233
17396,4352623,2808526
17397,427805,3314370
17398,3517811,3118709
17399,671026,401937
17400,2464401,625783
17401,3280389,2360328
17402,2285283,835484
17403,3905504,3767992
17404,791133,90424
17405,4334842,3541188
17406,4274877,1366331
17407,781211,4268490
17408,2854737,119026
17409,3677529,3813852
17410,2092359,1976109
17411,3758692,355390
17412,2206250,4217736
17413,2961801,376353
17414,3979261,866137
17415,354904,539720
17416,1654099,3232921
17417,544230,3858456
17418,679540,4023578
17419,1022123,2416349
17420,3294702,4525699
17421,2307868,86753
17422,2985909,4437974
17423,4793834,4844515
17424,2309618,1608038
17425,3638272,1225836
17426,3812277,2278935
17427,2467301,1547114
17428,3361377,3240290
17429,1283903,529202
17430,3361377,4657435
17431,1534362,3033742
17432,2745133,434699
17433,1301815,4011677
17434,4656285,4237361
17435,2291145,711651
17436,3691520,515143
17437,1303956,1053086
17438,2887240,1994449
17439,2922412,2418897
17440,3257465,3710306
17441,2147720,2343680
17442,284040,1923500
17443,893927,4642576
17444,1580988,230715
17445,2600103,1093221
17446,3361377,78170
17447,2911253,540985
17448,310957,1818535
17449,2018499,4017722
17450,923454,2149313
17451,4031769,1259790
17452,1218807,4713769
17453,3137585,4500799
17454,3676295,1030327
17455,575638,1553390
17456,4272102,4005611
17457,3742930,4187099
17458,3361377,2335413
17459,3638272,4325973
17460,3361377,1019549
17461,3115867,1067092
17462,553041,535258
17463,6618,2438591
17464,172144,4264293
17465,4209323,3034002
17466,504676,4254737
17467,2571318,3708195
17468,1880135,4248273
17469,3907996,4498944
17470,3509214,2676660
17471,2307868,76348
17472,3687762,112764
17473,20836,2522799
17474,2350095,2438619
17475,3361377,4464240
17476,974650,2785600
17477,3676295,694090
17478,1534362,1321318
17479,544230,4564566
17480,907654,382104
17481,1311307,2602044
17482,4727207,744254
17483,1580988,3136811
17484,1870921,1134677
17485,1859872,2591304
17486,354904,888094
17487,1103332,170234
17488,97028,472947
17489,3758692,3703363
17490,1580988,1621298
17491,670296,2615717
17492,866357,2041260
17493,3638272,4831075
17494,269982,1132455
17495,1580988,1852445
17496,3907996,821625
17497,2989900,1467048
17498,3638272,1059059
17499,1025273,1858985
17500,3175020,3865626
17501,792037,598196
17502,3438576,4865677
17503,755739,251829
17504,3875080,3726465
17505,2516076,4580257
17506,3017881,3061645
17507,3144238,1698062
17508,2420758,2657284
17509,2260014,2916121
17510,3361377,3996551
17511,1091128,2098276
17512,2806428,4602745
17513,427805,2648673
17514,1533546,1134091
17515,3361377,1903826
17516,2957859,2112746
17517,3280389,3283079
17518,3206499,4512038
17519,3361377,3454925
17520,2375878,4340982
17521,948768,1946936
17522,471706,1115015
17523,3636190,3026424
17524,4401406,2164861
17525,1654099,380104
17526,1927211,4747161
17527,4624595,1555978
17528,3517811,2965874
17529,1086912,396542
17530,2823179,365463
17531,2222138,904503
17532,231902,4275813
17533,1520840,369218
17534,1337919,4587501
17535,471868,1588705
17536,1232882,2565218
17537,3280389,1101328
17538,462298,2520578
17539,3836080,4016127
17540,3660889,1684060
17541,2884705,4649289
17542,3361377,580460
17543,3954325,2677203
17544,1839283,4584165
17545,427805,2427683
17546,932720,77875
17547,408965,3263171
17548,3299923,4335966
17549,4295952,2002326
17550,1913445,848973
17551,4062175,2021769
17552,2633981,3851527
17553,2755798,4663149
17554,3361377,153609
17555,1493489,4170765
17556,3119726,3231826
17557,4528103,4179513
17558,582276,4724969
17559,2075015,3914583
17560,3881634,923454
17561,4202576,3823803
17562,4360960,4611958
17563,4451491,1550586
17564,1575009,699401
17565,285072,3064337
17566,321701,2466170
17567,2120140,4251333
17568,427805,3757529
17569,2340125,1137532
17570,1063358,598490
17571,3671141,3515778
17572,2092043,2073962
17573,3361377,1927763
17574,3638272,3345070
17575,1467796,1146040
17576,1927211,1379643
17577,3426715,2329463
17578,3569617,114299
17579,1474822,1501889
17580,3428306,2837069
17581,4496752,1007322
17582,1215700,3544929
17583,1927211,624588
17584,1787075,2463096
17585,3914135,4273763
17586,1580988,840209
17587,2581956,3086469
17588,3638272,1536317
17589,2314038,822882
17590,3509903,731230
17591,2132882,3703225
17592,3361377,3315008
17593,2827436,2210909
17594,4209323,4389758
17595,2148937,2278885
17596,3509903,1807083
17597,3509903,1010131
17598,3638272,3788002
17599,3638272,3753009
17600,4272102,3186323
17601,651140,3974683
17602,2851109,3869827
17603,3569179,383262
17604,2147720,1203006
17605,4191410,3184358
17606,2191194,1264857
17607,4304056,4745914
17608,571147,504943
17609,1207430,3662144
17610,1847461,669384
17611,2209136,4016813
17612,1887709,1210465
17613,3764177,4854745
17614,4238001,1387357
17615,1805660,1796080
17616,2343253,706971
17617,582276,3279298
17618,4360799,3276994
17619,1539837,2921563
17620,2851109,4584275
17621,3509903,2240557
17622,3280389,1920979
17623,765601,150232
17624,2998026,838909
17625,1192480,4087007
17626,4339573,2619752
17627,354904,2666906
17628,2348120,3300036
17629,3206499,4836076
17630,1195811,623139
17631,2887240,3944041
17632,1250021,2932885
17633,2827436,159281
17634,3235479,1363595
17635,2881425,3939258
17636,3509903,2967873
17637,2148937,1152442
17638,115125,3415819
17639,21944,1458675
17640,621115,400881
17641,2877633,1534863
17642,2827436,1595375
17643,388875,970785
17644,1887709,1603456
17645,3370656,271405
17646,354904,4456768
17647,1644171,3590555
17648,866357,155628
17649,3271484,4202432
17650,343518,3520963
17651,2985909,4106142
17652,3509903,2410002
17653,4451122,791398
17654,721228,343878
17655,1337919,2083072
17656,2307868,1693773
17657,4563259,1934223
17658,4853234,2265012
17659,2634068,1584088
17660,3509903,4543566
17661,473387,946136
17662,2772113,1097635
17663,1293807,3744169
17664,3361377,1944321
17665,1479697,3469756
17666,3321628,310910
17667,4191410,1895405
17668,4220190,3708432
17669,3271484,1866352
17670,2883055,813843
17671,4653941,2505590
17672,3914135,868505
17673,1966548,4610049
17674,1471685,2372665
17675,3638272,1747526
17676,1670146,2062154
17677,2887240,1172075
17678,1751669,1329780
17679,3504290,3030442
17680,2237068,3137585
17681,1580988,3751400
17682,427805,2970312
17683,3509903,4729597
17684,753076,2674849
17685,2887240,3996713
17686,1887880,72049
17687,60980,3927263
17688,3257465,2187827
17689,1216656,4388714
17690,2887240,2111866
17691,3683258,2354110
17692,471706,1960478
17693,1659017,3146131
17694,1887709,2639197
17695,957197,845215
17696,948768,4224571
17697,946854,1744149
17698,3509903,4828607
17699,3845148,160990
17700,3881566,4297384
17701,1445377,4335161
17702,855906,3464381
17703,2827436,2134202
17704,813554,3826579
17705,877158,318430
17706,4115960,3058622
17707,781211,4232860
17708,3671141,4050292
17709,846208,3252104
17710,842476,1475432
17711,3090823,4338627
17712,3509903,3315208
17713,3935366,4418506
17714,1722972,3326739
17715,3842148,2546483
17716,3509903,3246106
17717,3638272,964020
17718,1145722,1715863
17719,3509903,2883726
17720,4272102,798163
17721,2106653,4649491
17722,3361377,849764
17723,625715,2997371
17724,4236570,3945641
17725,3275484,3157432
17726,1331940,880259
17727,2247463,393185
17728,1139873,1647455
17729,1116703,2689401
17730,4705188,1069155
17731,2272791,1434485
17732,1924872,45529
17733,4401835,208042
17734,3280389,1440553
17735,1541866,1201402
17736,3802719,4372509
17737,3849054,4296401
17738,4385783,3926350
17739,508550,4505925
17740,3386106,1093502
17741,2209891,650455
17742,1653268,592541
17743,1364801,2199564
17744,474172,1669262
17745,1163500,4052818
17746,4295952,1667353
17747,4249983,4855506
17748,1652056,2657856
17749,2405789,3961015
17750,932720,4776325
17751,2757156,252693
17752,2343253,4588900
17753,993120,4423950
17754,3508618,2323217
17755,4411870,462750
17756,3551313,4046489
17757,3361377,708053
17758,1966548,3016400
17759,2793437,1803131
17760,3198742,474097
17761,2260014,362830
17762,1478080,4633534
17763,1234540,4809328
17764,1527599,4053427
17765,3361377,2245085
17766,1887709,433915
17767,3759853,2999392
17768,3509903,4694771
17769,3989108,4094687
17770,3395938,4819076
17771,67454,1571866
17772,4751453,476046
17773,4519069,3865629
17774,3137585,4066907
17775,2466056,1367450
17776,3438576,1250936
17777,1242778,4397536
17778,2961801,3665332
17779,2096270,453624
17780,4560313,4562165
17781,948768,849113
17782,1544048,3115867
17783,860736,3992838
17784,1521855,2659483
17785,1086912,4696093
17786,4496449,1257462
17787,3509903,931386
17788,2502456,1791589
17789,3638272,2679536
17790,354904,3790887
17791,2087003,3450448
17792,2222138,2780214
17793,2960322,2189124
17794,2827436,1924077
17795,2164178,4435772
17796,805360,3570160
17797,805360,4015539
17798,3280389,950868
17799,2989110,344439
17800,4210728,4377231
17801,1887709,2230873
17802,1771898,2923668
17803,3134846,2978565
17804,3638272,3194056
17805,1723506,2692381
17806,1635717,932722
17807,4191727,3859978
17808,2981537,3107164
17809,1880135,3734251
17810,4238001,2157485
17811,2147720,2693583
17812,4712782,1764517
17813,628351,2538707
17814,873006,3152665
17815,4479581,3826144
17816,65845,4486615
17817,4518123,3930140
17818,1063358,3327956
17819,180517,3067471
17820,2516076,743335
17821,256934,4805609
17822,4780428,966578
17823,2209136,1741157
17824,3758692,508904
17825,427805,712211
17826,3768366,3191817
17827,4440160,2756680
17828,2755798,413039
17829,6618,4585289
17830,3876737,648119
17831,3361377,565964
17832,3705965,819038
17833,471706,4066902
17834,963632,1870064
17835,4516604,3714474
17836,4708835,798537
17837,4547438,4111835
17838,4680108,3187188
17839,3765475,3903964
17840,4653522,1886644
17841,4360960,2535544
17842,226540,2077055
17843,3922194,3198742
17844,1733957,3794413
17845,4773965,572456
17846,1192480,388963
17847,3638272,286373
17848,932720,3646917
17849,4701737,3242275
17850,2075015,1641278
17851,4314111,1428497
17852,2727581,2518272
17853,4792546,3835450
17854,1423591,4540064
17855,4801471,4557491
17856,1966548,1266856
17857,3361377,140633
17858,2883055,1282391
17859,2885592,4103765
17860,4796456,1242353
17861,2137186,3654139
17862,1528542,2293982
17863,1534362,4862601
17864,3638272,907022
17865,4140279,1139068
17866,2961552,761873
17867,2261139,862022
17868,3285881,1612191
17869,4017703,1007503
17870,3514446,1276410
17871,285124,3201804
17872,2181765,2449603
17873,3291396,2690379
17874,3206169,1462684
17875,427805,2747268
17876,2394976,3152902
17877,3980505,3282353
17878,2281149,1062228
17879,569273,326686
17880,2502456,1181506
17881,2781817,714276
17882,1580988,4315891
17883,1192480,1496999
17884,2687552,1572531
17885,530200,1887537
17886,3435085,156115
17887,2516076,868267
17888,4295952,1194416
17889,2734208,4753146
17890,2827436,2817435
17891,3764475,3682249
17892,2934549,3984039
17893,3984303,3555564
17894,915390,948029
17895,837553,1565769
17896,4074044,3234536
17897,988087,3403819
17898,3065808,1672995
17899,3387987,4833664
17900,2655966,350202
17901,4224338,2635528
17902,1580988,4349314
17903,4140279,4800264
17904,805360,3882689
17905,1301815,1402489
17906,2934549,2396718
17907,4023687,1103638
17908,1580508,93927
17909,1310800,3293494
17910,1497278,2929951
17911,4653941,4070906
17912,3549674,4793616
17913,1250021,2081631
17914,2948092,2731827
17915,1668366,2632109
17916,2751572,2147955
17917,4385783,2987215
17918,2260014,1288082
17919,1028289,843510
17920,3936039,4331854
17921,2314038,701791
17922,1065630,813439
17923,2827436,451589
17924,1822179,78132
17925,1580988,2741500
17926,354904,4556534
17927,3676295,1656028
17928,1051336,4838619
17929,571147,1302117
17930,2516076,239176
17931,4179343,116157
17932,3638272,3116340
17933,1337919,846751
17934,2027108,4401861
17935,1063358,1982567
17936,1837399,429591
17937,4191410,2234858
17938,3278135,4447619
17939,2650412,1593560
17940,805360,13656
17941,4738916,2398431
17942,544337,4306326
17943,4816740,3145549
17944,2705886,1386773
17945,1250021,2634740
17946,842877,39908
17947,902000,1830476
17948,4191410,1007662
17949,2876797,2644747
17950,2950311,2225692
17951,3638272,562523
17952,281939,1870819
17953,4440160,3386006
17954,4192206,3486710
17955,898068,2279089
17956,307250,1552098
17957,708440,4662359
17958,3768877,2465229
17959,3371732,1379900
17960,595757,1714020
17961,1250021,240777
17962,805360,4755844
17963,781211,3251758
17964,3361377,4788189
17965,1331940,2625045
17966,4635081,2842882
17967,2338827,1673726
17968,3001891,1206774
17969,1733957,1784630
17970,4666996,3026986
17971,1580988,2663591
17972,2446968,1858766
17973,4411870,3191093
17974,471706,1764102
17975,71779,1428954
17976,2774493,620624
17977,3361377,2988606
17978,2488965,235108
17979,2592965,1675883
17980,2688678,2552862
17981,3765475,4286361
17982,2887240,1721809
17983,3280389,3012106
17984,2513691,4743258
17985,2513691,1452760
17986,2998451,4745420
17987,4052496,3899748
17988,1723506,2106734
17989,290670,3253453
17990,3361377,687145
17991,2482338,74790
17992,4519069,3623569
17993,1575009,2541753
17994,3676295,2666619
17995,680015,3997846
17996,3501482,620780
17997,2343253,1423161
17998,3764475,4154082
17999,3509903,823625
18000,1591435,1179838
18001,1068490,840515
18002,954784,3457745
18003,3361377,257900
18004,4183784,313360
18005,2345899,3057060
18006,1815192,3300606
18007,2431423,3749560
18008,1436216,3432718
18009,4789203,3910483
18010,2148937,2652222
18011,3526269,3768574
18012,2961801,441064
18013,3894951,673813
18014,2893334,2369335
18015,4319972,1100787
18016,765601,93401
18017,4853234,3751218
18018,2261139,3407130
18019,3235479,3420402
18020,1227855,2603393
18021,3764177,3202560
18022,3280389,98172
18023,2950311,3448339
18024,242107,11562
18025,673776,2062035
18026,1250021,2149089
18027,286966,354904
18028,1234540,2005589
18029,1983399,2148008
18030,2603371,4666976
18031,3509903,4643880
18032,219155,3041814
18033,2162608,3632888
18034,3992144,2146415
18035,3638272,3719130
18036,932720,4659736
18037,4678614,1709842
18038,3575260,1093305
18039,1875,2360817
18040,2107861,695970
18041,4011264,1729963
18042,2827436,1656397
18043,837553,1335355
18044,3563089,2602527
18045,4233503,1812765
18046,3402545,1063328
18047,2885394,4108989
18048,2083252,3771670
18049,3638272,4372294
18050,3638272,2643502
18051,2098371,324108
18052,3361377,1281245
18053,1055530,45805
18054,2860851,4211093
18055,2755798,2772241
18056,4664525,2066700
18057,1785307,2631210
18058,2877907,1827143
18059,3761102,141943
18060,4553033,3550887
18061,2778813,2020700
18062,1212646,2073023
18063,3361377,132561
18064,1580988,2025223
18065,1870921,3266907
18066,4196604,2267317
18067,1357274,4315662
18068,126622,3190994
18069,4272102,2912432
18070,2464401,2588578
18071,2853969,1471745
18072,2096270,2100001
18073,4062175,1543587
18074,2981537,2952867
18075,3633019,632416
18076,427805,3370133
18077,515537,751203
18078,185943,4282055
18079,855821,1659274
18080,3552708,249409
18081,3014139,1633634
18082,1180915,572309
18083,4209323,824675
18084,3638272,575043
18085,196521,4128888
18086,4238001,2014468
18087,2408781,1609416
18088,2888974,3871554
18089,4140279,730225
18090,1234540,31419
18091,1654099,3536932
18092,2400825,4049767
18093,3280389,1780384
18094,4451491,929454
18095,2487623,3768705
18096,1652056,712938
18097,1063857,4689198
18098,781211,295875
18099,1534362,1047479
18100,3485083,4334285
18101,3349061,65840
18102,957197,4032780
18103,860473,551732
18104,813554,390520
18105,4060074,742110
18106,2755798,488639
18107,1336304,4684747
18108,1310800,2249342
18109,3509903,3016613
18110,3361377,1056185
18111,4552666,4551041
18112,765601,4304440
18113,3438576,75903
18114,3882395,3287951
18115,765601,3918664
18116,4838376,3717775
18117,4360960,262628
18118,3235479,1825968
18119,2887240,1400934
18120,3414740,2581162
18121,837553,4285578
18122,2827436,1525751
18123,4656285,1706685
18124,2026955,2760328
18125,4828511,4227071
18126,4827056,2035497
18127,2529661,1100354
18128,2007144,887037
18129,4547438,2303996
18130,3144238,4311704
18131,3758692,2987062
18132,3836080,921482
18133,427805,3153730
18134,3225018,2070460
18135,3509903,1450535
18136,4209323,4819195
18137,18228,1428763
18138,3361377,2355142
18139,873006,1263991
18140,3638272,3406221
18141,4170143,1608975
18142,4322655,4753125
18143,530200,2490300
18144,3638272,801116
18145,4528103,2205651
18146,1234540,3445853
18147,657387,1103949
18148,1471685,3199674
18149,4708835,4763162
18150,2405789,4756032
18151,3361377,2373839
18152,3361377,3651456
18153,4460693,1629924
18154,883775,3136511
18155,2405789,3265493
18156,3765475,996814
18157,92352,4373565
18158,4360960,1800305
18159,1928928,977955
18160,1927211,246361
18161,4125527,2572981
18162,3132939,2638573
18163,2307868,4644120
18164,4753303,274191
18165,4055608,4596817
18166,3739473,1748583
18167,3569179,1604558
18168,4624595,4779014
18169,3638272,1615314
18170,2441425,1797085
18171,3883558,4089993
18172,1873894,3802146
18173,2277070,1908517
18174,3987684,3825795
18175,3280389,3829524
18176,3886121,1147385
18177,1588705,198059
18178,3137900,4172066
18179,2790006,3563944
18180,2023979,378943
18181,4360799,4611282
18182,3235479,1497816
18183,4238001,800709
18184,3450448,1638359
18185,3280389,1937738
18186,3361377,4593311
18187,973624,3590147
18188,4233503,512249
18189,4727207,588408
18190,3509903,4190725
18191,1966548,766401
18192,2757156,4002247
18193,3509903,4807104
18194,3361377,4700550
18195,3438576,124273
18196,489584,2146514
18197,4853234,57965
18198,1580988,1567844
18199,64357,3030839
18200,92352,2811804
18201,2393693,4646300
18202,4253651,714478
18203,1652056,780332
18204,1151593,3378385
18205,2513691,811362
18206,584906,1782399
18207,3035159,4422962
18208,4727207,4482864
18209,3361377,3956875
18210,291591,3017315
18211,782368,4709462
18212,2096696,162844
18213,1302685,567077
18214,1100354,2875256
18215,80085,3255647
18216,1603899,3117610
18217,1534362,1184414
18218,2772113,291051
18219,2405789,721796
18220,3549674,3016638
18221,2310265,1222752
18222,3633019,301341
18223,3065808,3800113
18224,915390,987182
18225,3082812,126759
18226,3914135,1871174
18227,4330391,4193932
18228,3997049,610103
18229,401947,1764885
18230,471706,1707988
18231,354904,1267124
18232,1580988,984457
18233,3293288,2095308
18234,3708922,4297813
18235,1420087,2814398
18236,2827436,1646631
18237,2092359,992339
18238,2182339,1757778
18239,3328605,4519173
18240,1822719,4542922
18241,4642569,4252528
18242,4411870,4334153
18243,571147,4171022
18244,2261139,1818029
18245,2981537,2447979
18246,3509903,2439715
18247,3930937,1905461
18248,1321779,4437958
18249,4827056,4240041
18250,3844858,1095739
18251,3569179,3081467
18252,3395938,4180384
18253,4712782,2516076
18254,3677529,1384771
18255,3280389,3312819
18256,3383252,4593330
18257,1831198,2616927
18258,2464401,117809
18259,1609659,770591
18260,3914135,2925187
18261,6618,3640467
18262,4653941,1728131
18263,690695,2219303
18264,3628832,3642594
18265,339563,3844458
18266,871344,2957104
18267,2974559,4217216
18268,738648,35963
18269,1154180,3623615
18270,1937293,781055
18271,3361377,200061
18272,2502456,4109032
18273,1652056,3613322
18274,3137585,4277771
18275,293410,1805826
18276,4727207,1414822
18277,792037,706672
18278,2851109,4202828
18279,1069020,3754499
18280,4782707,4721962
18281,3632787,1864390
18282,907654,1740769
18283,1580988,2375949
18284,4221623,1239710
18285,1560049,335702
18286,3844106,3085102
18287,507060,1462141
18288,4681143,2036179
18289,744963,4595289
18290,3235479,1142207
18291,3361377,3651127
18292,4751453,3458408
18293,354788,2159778
18294,2781817,1575935
18295,141067,4238589
18296,4317775,3784589
18297,4815919,3890943
18298,578885,991484
18299,3509903,1827987
18300,4416945,2289208
18301,2851109,3307140
18302,1580988,870288
18303,1887709,1870396
18304,4659145,442094
18305,680015,2020511
18306,2147720,4427423
18307,858265,1093606
18308,1580988,4840811
18309,2627841,2819195
18310,4272102,85173
18311,1927211,4661900
18312,687713,940747
18313,687713,3571281
18314,1534362,687649
18315,2893334,4282016
18316,3632293,2361228
18317,4011264,4196569
18318,2096270,3995024
18319,2187320,2315451
18320,2989110,611378
18321,3169031,576781
18322,2827436,2753977
18323,1588330,3423256
18324,1471685,2928061
18325,3765475,757787
18326,427805,268139
18327,2674718,1924254
18328,2307868,2704318
18329,2343253,2600403
18330,4191727,2531069
18331,4135284,1634335
18332,1601507,1564486
18333,471706,2496061
18334,2031305,2563040
18335,386424,3992244
18336,439557,2838749
18337,3280389,4765582
18338,3419989,2045966
18339,3836080,53446
18340,1927211,3172658
18341,3235479,4504882
18342,3987684,3753227
18343,272195,2147720
18344,427805,2318460
18345,2887240,3573529
18346,4117427,3397281
18347,4091861,2263987
18348,2627841,2351395
18349,3361377,968890
18350,2498087,1324738
18351,607449,2130071
18352,3654719,1618952
18353,2120733,1588610
18354,1966548,2967471
18355,687713,1446848
18356,1606969,4085684
18357,3683235,3412409
18358,8722,3164117
18359,376404,1066715
18360,4203183,3230829
18361,4624595,58182
18362,838059,3981204
